,ages,metric,ncond,age,saddle,decimalPrice,isFav,RPR,TR,OR,father,weight,res_win
76720,3yo+,1407.0,2,5.0,12.0,0.0099009900990099,0,61.0,42.0,93.0,Intense Focus,54,0.0
76721,3yo+,1407.0,2,5.0,3.0,0.0196078431372549,0,65.0,46.0,102.0,War Front,58,0.0
76722,3yo,1609.0,2,3.0,2.0,0.3076923076923077,1,107.0,87.0,94.0,Kingman,59,1.0
76723,3yo,1609.0,2,3.0,3.0,0.09090909090909093,0,99.0,79.0,91.0,Sir Prancealot,58,0.0
76724,3yo,1609.0,2,3.0,6.0,0.26666666666666666,0,91.0,69.0,88.0,Muhaarar,56,0.0
76725,3yo,1609.0,2,3.0,1.0,0.2380952380952381,0,98.0,76.0,96.0,Zoffany,60,0.0
76726,3yo,1609.0,2,3.0,5.0,0.06666666666666668,0,84.0,59.0,90.0,Lope De Vega,57,0.0
76727,3yo,1609.0,2,3.0,8.0,0.01492537313432836,0,71.0,45.0,84.0,Harbour Watch,54,0.0
76728,3yo,1609.0,2,3.0,7.0,0.1111111111111111,0,71.0,44.0,88.0,Exceed And Excel,56,0.0
76729,3yo,1609.0,2,3.0,4.0,0.029411764705882363,0,39.0,1.0,90.0,Zebedee,57,0.0
76730,3yo+,2413.0,2,6.0,4.0,0.6923076923076923,1,124.0,102.0,128.0,Nathaniel,58,1.0
76731,3yo+,2413.0,2,4.0,3.0,0.07692307692307693,0,118.0,94.0,117.0,Galileo,60,0.0
76732,3yo+,2413.0,2,4.0,2.0,0.2857142857142857,0,111.0,72.0,122.0,Galileo,60,0.0
76733,3yo+,2413.0,2,4.0,2.0,0.125,0,101.0,58.0,88.0,Sea The Stars,62,1.0
76734,3yo+,2413.0,2,4.0,7.0,0.2,0,93.0,50.0,84.0,Intello,60,0.0
76735,3yo+,2413.0,2,4.0,11.0,0.1176470588235294,0,83.0,39.0,78.0,Sea The Stars,58,0.0
76736,3yo+,2413.0,2,4.0,10.0,0.1111111111111111,0,82.0,37.0,78.0,Lope De Vega,58,0.0
76737,3yo+,2413.0,2,3.0,12.0,0.23076923076923075,1,81.0,33.0,82.0,Night Of Thunder,54,0.0
76738,3yo+,2413.0,2,4.0,3.0,0.1,0,86.0,39.0,87.0,Rajsaman,62,0.0
76739,3yo+,2413.0,2,3.0,9.0,0.18181818181818185,0,86.0,36.0,90.0,Zoffany,58,0.0
76740,3yo+,2413.0,2,4.0,8.0,0.0196078431372549,0,75.0,26.0,79.0,Invincible Spirit,58,0.0
76741,3yo+,2413.0,2,6.0,6.0,0.05882352941176471,0,76.0,26.0,84.0,High Chaparral,60,0.0
76742,3yo+,2413.0,2,4.0,1.0,0.043478260869565216,0,80.0,29.0,90.0,Zebedee,63,0.0
76752,3yo+,3218.0,2,5.0,5.0,0.3478260869565217,1,92.0,73.0,85.0,Mastercraftsman,58,0.0
76753,3yo+,3218.0,2,6.0,2.0,0.3076923076923077,0,94.0,77.0,94.0,Frankel,63,0.0
76754,3yo+,3218.0,2,4.0,6.0,0.1111111111111111,0,76.0,59.0,78.0,Camelot,55,0.0
76756,3yo+,3218.0,2,5.0,7.0,0.0099009900990099,0,25.0,4.0,76.0,Cape Cross,52,0.0
76782,4yo+,1206.0,2,6.0,1.0,0.2222222222222222,1,85.0,51.0,75.0,Harbour Watch,59,1.0
76783,4yo+,1206.0,2,5.0,14.0,0.1,0,66.0,32.0,57.0,Equiano,54,0.0
76784,4yo+,1206.0,2,4.0,11.0,0.029411764705882363,0,66.0,30.0,67.0,Bungle Inthejungle,58,0.0
76785,4yo+,1206.0,2,6.0,2.0,0.2222222222222222,1,65.0,28.0,70.0,Foxwedge,58,0.0
76787,4yo+,1206.0,2,5.0,5.0,0.09090909090909093,0,63.0,24.0,69.0,Red Jazz,59,0.0
76788,4yo+,1206.0,2,7.0,9.0,0.125,0,60.0,21.0,67.0,Showcasing,57,0.0
76789,4yo+,1206.0,2,6.0,10.0,0.043478260869565216,0,58.0,19.0,67.0,Sepoy,58,0.0
76790,4yo+,1206.0,2,6.0,15.0,0.024390243902439025,0,43.0,3.0,56.0,Zebedee,53,0.0
76791,4yo+,1206.0,2,6.0,8.0,0.08333333333333333,0,47.0,5.0,68.0,Exceed And Excel,59,0.0
76792,4yo+,1206.0,2,5.0,6.0,0.07692307692307693,0,47.0,5.0,69.0,Dream Ahead,59,0.0
76793,3yo,1206.0,2,3.0,4.0,0.15384615384615385,0,82.0,58.0,76.0,Starspangledbanner,59,1.0
76794,3yo,1206.0,2,3.0,8.0,0.18181818181818185,0,73.0,49.0,68.0,Footstepsinthesand,55,0.0
76795,3yo,1206.0,2,3.0,1.0,0.25,1,79.0,53.0,81.0,Make Believe,61,0.0
76796,3yo,1206.0,2,3.0,9.0,0.1111111111111111,0,60.0,33.0,68.0,Sir Percy,55,0.0
76797,3yo,1206.0,2,3.0,5.0,0.09090909090909093,0,66.0,39.0,75.0,Kendargent,58,0.0
76798,3yo,1206.0,2,3.0,7.0,0.06666666666666668,0,54.0,24.0,72.0,Gutaifan,57,0.0
76799,3yo,1206.0,2,3.0,10.0,0.14285714285714285,0,38.0,7.0,63.0,Garswood,53,0.0
76800,3yo,1206.0,2,3.0,2.0,0.03448275862068965,0,45.0,11.0,79.0,Dandy Man,59,0.0
76803,3yo,1206.0,2,3.0,9.0,0.024390243902439025,0,72.0,51.0,67.0,Outstrip,55,0.0
76804,3yo,1206.0,2,3.0,4.0,0.16666666666666666,0,79.0,58.0,75.0,Camacho,59,0.0
76805,3yo,1206.0,2,3.0,6.0,0.125,0,69.0,46.0,73.0,Power,56,0.0
76806,3yo,1206.0,2,3.0,1.0,0.23076923076923075,0,73.0,50.0,79.0,Bated Breath,59,0.0
76807,3yo,1206.0,2,3.0,5.0,0.1176470588235294,0,56.0,30.0,73.0,Dream Ahead,58,0.0
76808,3yo,1206.0,2,3.0,7.0,0.09090909090909093,0,40.0,11.0,69.0,Kyllachy,56,0.0
76809,3yo,1206.0,2,3.0,8.0,0.06666666666666668,0,34.0,3.0,68.0,Ivawood,54,0.0
76810,3yo+,1609.0,2,4.0,2.0,0.05263157894736842,0,88.0,82.0,78.0,Kingman,63,1.0
76811,3yo+,1609.0,2,5.0,7.0,0.06666666666666668,0,76.0,70.0,70.0,Power,59,0.0
76812,3yo+,1609.0,2,3.0,8.0,0.25,0,81.0,73.0,77.0,Charm Spirit,59,0.0
76813,3yo+,1609.0,2,5.0,1.0,0.1111111111111111,0,76.0,67.0,79.0,Havana Gold,60,0.0
76814,3yo+,1609.0,2,3.0,13.0,0.09090909090909093,0,61.0,48.0,73.0,Oasis Dream,57,0.0
76815,3yo+,1609.0,2,3.0,5.0,0.029411764705882363,0,55.0,39.0,78.0,Fracas,59,0.0
76816,3yo+,1609.0,2,4.0,3.0,0.05882352941176471,0,53.0,38.0,75.0,Zebedee,62,0.0
76817,3yo+,1609.0,2,3.0,6.0,0.26666666666666666,1,53.0,36.0,78.0,War Front,59,0.0
76818,3yo+,1609.0,2,3.0,10.0,0.16666666666666666,0,45.0,26.0,75.0,Make Believe,58,0.0
76819,3yo+,1609.0,2,3.0,11.0,0.038461538461538464,0,32.0,9.0,75.0,Brazen Beau,57,0.0
76820,3yo+,2011.0,2,3.0,13.0,0.18181818181818185,0,84.0,64.0,75.0,Distorted Humor,59,1.0
76821,3yo+,2011.0,2,3.0,15.0,0.1111111111111111,0,77.0,57.0,72.0,Zoffany,58,0.0
76822,3yo+,2011.0,2,3.0,19.0,0.038461538461538464,0,69.0,48.0,64.0,Mukhadram,54,0.0
76823,3yo+,2011.0,2,4.0,6.0,0.125,0,76.0,55.0,73.0,Nathaniel,62,0.0
76824,3yo+,2011.0,2,3.0,18.0,0.012345679012345678,0,65.0,43.0,64.0,Canford Cliffs,54,0.0
76825,3yo+,2011.0,2,5.0,10.0,0.03448275862068965,0,68.0,47.0,68.0,Poet's Voice,60,0.0
76826,3yo+,2011.0,2,3.0,14.0,0.3636363636363637,1,75.0,52.0,75.0,Camelot,59,0.0
76827,3yo+,2011.0,2,4.0,1.0,0.029411764705882363,0,75.0,53.0,77.0,Requinto,63,0.0
76828,3yo+,2011.0,2,6.0,4.0,0.08333333333333333,0,69.0,47.0,75.0,Dutch Art,63,0.0
76829,3yo+,2011.0,2,6.0,5.0,0.01492537313432836,0,65.0,43.0,75.0,Helmet,63,0.0
76832,3yo+,2011.0,2,3.0,12.0,0.05882352941176471,0,63.0,39.0,76.0,Kodiac,59,0.0
76833,3yo+,2011.0,2,4.0,8.0,0.0196078431372549,0,57.0,33.0,71.0,Mastercraftsman,61,0.0
76842,3yo+,2413.0,2,3.0,7.0,0.6000000000000001,1,83.0,18.0,77.0,War Front,57,1.0
76843,3yo+,2413.0,2,4.0,1.0,0.047619047619047616,0,84.0,21.0,79.0,Lope De Vega,61,0.0
76844,3yo+,2413.0,2,4.0,2.0,0.18181818181818185,0,80.0,16.0,78.0,Gregorian,63,0.0
76845,3yo+,2413.0,2,4.0,3.0,0.23076923076923075,0,73.0,8.0,73.0,Toronado,60,0.0
76862,3yo,1407.0,6,3.0,8.0,0.038461538461538464,0,72.0,63.0,59.0,Kodiac,58,1.0
76863,3yo,1407.0,6,3.0,10.0,0.125,0,68.0,58.0,58.0,Tough As Nails,58,0.0
76864,3yo,1407.0,6,3.0,6.0,0.3333333333333333,1,64.0,53.0,67.0,Dragon Pulse,62,0.0
76865,3yo,1407.0,6,3.0,7.0,0.1111111111111111,0,58.0,46.0,61.0,Lawman,59,0.0
76866,3yo,1407.0,6,3.0,2.0,0.024390243902439025,0,65.0,53.0,70.0,Invincible Spirit,63,0.0
76867,3yo,1407.0,6,3.0,1.0,0.2857142857142857,0,61.0,48.0,70.0,Tagula,62,0.0
76868,3yo,1407.0,6,3.0,3.0,0.024390243902439025,0,58.0,45.0,68.0,Bungle Inthejungle,60,0.0
76869,3yo,1407.0,6,3.0,4.0,0.043478260869565216,0,56.0,43.0,68.0,Ruler Of The World,58,0.0
76870,3yo,1407.0,6,3.0,5.0,0.05882352941176471,0,53.0,40.0,66.0,Tough As Nails,60,0.0
76871,3yo,1407.0,6,3.0,9.0,0.0196078431372549,0,38.0,24.0,58.0,Epaulette,58,0.0
76872,3yo,1407.0,6,3.0,15.0,0.06666666666666668,0,20.0,6.0,48.0,Fulbright,53,0.0
76873,3yo,1407.0,6,3.0,12.0,0.029411764705882363,0,26.0,11.0,54.0,Make Believe,56,0.0
76874,3yo,1407.0,6,3.0,13.0,0.0196078431372549,0,25.0,10.0,54.0,Slade Power,56,0.0
76875,3yo,1407.0,6,3.0,14.0,0.024390243902439025,0,20.0,5.0,52.0,Camacho,55,0.0
76877,4yo+,2815.0,6,4.0,1.0,0.4,1,101.0,91.0,109.0,Rock Of Gibraltar,60,1.0
76878,4yo+,2815.0,6,4.0,8.0,0.13333333333333333,0,93.0,84.0,85.0,Camelot,58,0.0
76879,4yo+,2815.0,6,4.0,9.0,0.16666666666666666,0,92.0,82.0,92.0,Invincible Spirit,58,0.0
76880,4yo+,2815.0,6,4.0,2.0,0.25,0,88.0,76.0,100.0,Champs Elysees,59,0.0
76881,4yo+,2815.0,6,4.0,7.0,0.024390243902439025,0,84.0,71.0,92.0,Vocalised,58,0.0
76882,4yo+,2815.0,6,4.0,6.0,0.15384615384615385,0,84.0,70.0,96.0,Authorized,58,0.0
76883,4yo+,2815.0,6,6.0,3.0,0.012345679012345678,0,72.0,54.0,60.0,Yeats,58,0.0
76886,3yo+,1609.0,6,3.0,14.0,0.5,1,72.0,42.0,105.0,War Front,58,0.0
76887,3yo+,1609.0,6,3.0,9.0,0.13333333333333333,0,72.0,41.0,77.0,Born To Sea,58,0.0
76899,3yo+,1609.0,6,3.0,6.0,0.2857142857142857,1,84.0,62.0,89.0,Australia,58,1.0
76901,3yo+,1609.0,6,3.0,13.0,0.14285714285714285,0,77.0,53.0,80.0,Golden Horn,58,0.0
76905,3yo+,1609.0,6,3.0,7.0,0.125,0,61.0,32.0,83.0,Galileo,58,0.0
76906,3yo+,1609.0,6,4.0,2.0,0.0099009900990099,0,56.0,26.0,66.0,Elzaam,59,0.0
76914,3yo,1910.5,6,3.0,4.0,0.2222222222222222,0,83.0,46.0,82.0,Lawman,58,0.0
76916,3yo,1910.5,6,3.0,6.0,0.3478260869565217,1,73.0,30.0,82.0,Dawn Approach,60,0.0
76919,3yo,1910.5,6,3.0,12.0,0.05882352941176471,0,64.0,15.0,78.0,Elusive City,60,0.0
76921,3yo,1910.5,6,3.0,13.0,0.0196078431372549,0,57.0,6.0,68.0,Born To Sea,58,0.0
76928,3yo,1910.5,6,3.0,3.0,0.05882352941176471,0,72.0,35.0,65.0,Excelebration,63,1.0
76929,3yo,1910.5,6,3.0,4.0,0.2857142857142857,0,66.0,28.0,62.0,Zoffany,60,0.0
76930,3yo,1910.5,6,3.0,5.0,0.01492537313432836,0,65.0,26.0,61.0,Ruler Of The World,61,0.0
76931,3yo,1910.5,6,3.0,17.0,0.05882352941176471,0,59.0,18.0,59.0,Free Eagle,58,0.0
76932,3yo,1910.5,6,3.0,1.0,0.13333333333333333,0,62.0,19.0,65.0,Harbour Watch,63,0.0
76933,3yo,1910.5,6,3.0,8.0,0.05263157894736842,0,48.0,6.0,55.0,Teofilo,57,0.0
76934,3yo,1910.5,6,3.0,2.0,0.029411764705882363,0,57.0,19.0,65.0,Red Jazz,63,0.0
76943,4yo+,1910.5,6,4.0,1.0,0.25,1,69.0,34.0,62.0,Shamardal,64,1.0
76944,4yo+,1910.5,6,4.0,2.0,0.16666666666666666,0,68.0,32.0,62.0,Holy Roman Emperor,64,0.0
76945,4yo+,1910.5,6,4.0,6.0,0.14285714285714285,0,59.0,22.0,53.0,Dream Ahead,57,0.0
76946,4yo+,1910.5,6,5.0,8.0,0.06666666666666668,0,57.0,19.0,52.0,Frozen Power,59,0.0
76947,4yo+,1910.5,6,5.0,7.0,0.05882352941176471,0,51.0,10.0,52.0,Helmet,55,0.0
76948,4yo+,1910.5,6,4.0,9.0,0.029411764705882363,0,49.0,8.0,51.0,Dragon Pulse,58,0.0
76949,4yo+,1910.5,6,5.0,10.0,0.024390243902439025,0,44.0,3.0,48.0,Mastercraftsman,54,0.0
76950,4yo+,1910.5,6,4.0,5.0,0.047619047619047616,0,51.0,9.0,55.0,Bungle Inthejungle,61,0.0
76958,3yo+,1005.0,2,7.0,2.0,0.16666666666666666,0,90.0,85.0,83.0,Lope De Vega,61,1.0
76959,3yo+,1005.0,2,5.0,1.0,0.23076923076923075,1,92.0,86.0,85.0,Lord Shanakill,62,0.0
76960,3yo+,1005.0,2,4.0,5.0,0.1176470588235294,0,85.0,79.0,81.0,Equiano,60,0.0
76961,3yo+,1005.0,2,8.0,4.0,0.07692307692307693,0,83.0,76.0,82.0,Exceed And Excel,60,0.0
76962,3yo+,1005.0,2,10.0,6.0,0.15384615384615385,0,79.0,72.0,81.0,Kheleyf,60,0.0
76963,3yo+,1005.0,2,5.0,7.0,0.024390243902439025,0,76.0,68.0,78.0,Bated Breath,56,0.0
76965,3yo+,1005.0,2,5.0,9.0,0.18181818181818185,0,65.0,56.0,73.0,Siyouni,56,0.0
76966,3yo,1206.0,2,3.0,10.0,0.3076923076923077,1,92.0,68.0,81.0,Dandy Man,50,1.0
76967,3yo,1206.0,2,3.0,4.0,0.06666666666666668,0,97.0,74.0,93.0,Showcasing,55,0.0
76968,3yo,1206.0,2,3.0,8.0,0.05882352941176471,0,90.0,67.0,87.0,Due Diligence,54,0.0
76969,3yo,1206.0,2,3.0,2.0,0.3076923076923077,1,95.0,72.0,94.0,Bated Breath,58,0.0
76970,3yo,1206.0,2,3.0,1.0,0.05882352941176471,0,98.0,74.0,99.0,Poet's Voice,60,0.0
76971,3yo,1206.0,2,3.0,7.0,0.1111111111111111,0,82.0,57.0,88.0,Gutaifan,55,0.0
76972,3yo,1206.0,2,3.0,9.0,0.043478260869565216,0,77.0,52.0,84.0,Showcasing,52,0.0
76973,3yo,1206.0,2,3.0,6.0,0.024390243902439025,0,82.0,56.0,90.0,Hot Streak,56,0.0
76974,3yo,1206.0,2,3.0,3.0,0.15384615384615385,0,66.0,36.0,94.0,No Nay Never,58,0.0
76985,3yo+,1407.0,2,3.0,6.0,0.1176470588235294,0,94.0,90.0,86.0,Brazen Beau,55,1.0
76986,3yo+,1407.0,2,3.0,8.0,0.13333333333333333,0,88.0,84.0,82.0,Gutaifan,55,0.0
76987,3yo+,1407.0,2,3.0,5.0,0.2857142857142857,1,88.0,81.0,86.0,Dark Angel,57,0.0
76988,3yo+,1407.0,2,5.0,9.0,0.06666666666666668,0,74.0,70.0,73.0,Captain Gerrard,54,0.0
76989,3yo+,1407.0,2,3.0,4.0,0.2222222222222222,0,71.0,65.0,87.0,Muhaarar,58,0.0
76990,3yo+,1407.0,2,3.0,2.0,0.0196078431372549,0,68.0,61.0,92.0,Gregorian,60,0.0
76991,3yo+,1407.0,2,4.0,1.0,0.25,0,67.0,61.0,89.0,Shamardal,62,0.0
76993,3yo+,1609.0,2,3.0,3.0,0.5789473684210527,1,82.0,40.0,83.0,Dubawi,57,0.0
77001,3yo+,1609.0,2,4.0,3.0,0.14285714285714285,0,87.0,69.0,74.0,Pivotal,63,1.0
77002,3yo+,1609.0,2,3.0,11.0,0.047619047619047616,0,76.0,58.0,71.0,Dark Angel,58,0.0
77003,3yo+,1609.0,2,6.0,4.0,0.16666666666666666,0,80.0,62.0,73.0,Kodiac,62,0.0
77004,3yo+,1609.0,2,4.0,2.0,0.1111111111111111,0,77.0,57.0,76.0,Wootton Bassett,61,0.0
77006,3yo+,1609.0,2,3.0,8.0,0.043478260869565216,0,69.0,46.0,74.0,Footstepsinthesand,59,0.0
77007,3yo+,1609.0,2,3.0,9.0,0.09090909090909093,0,68.0,44.0,73.0,Dutch Art,58,0.0
77008,3yo+,1609.0,2,3.0,13.0,0.05882352941176471,0,59.0,34.0,66.0,Dandy Man,55,0.0
77009,3yo+,1609.0,2,4.0,5.0,0.029411764705882363,0,61.0,35.0,72.0,Bated Breath,62,0.0
77010,3yo+,1609.0,2,7.0,12.0,0.09090909090909093,0,36.0,5.0,62.0,Royal Applause,57,0.0
77013,4yo+,2011.0,2,5.0,9.0,0.13333333333333333,0,90.0,56.0,81.0,Foxwedge,54,1.0
77014,4yo+,2011.0,2,4.0,2.0,0.2857142857142857,0,98.0,63.0,93.0,Farhh,60,0.0
77015,4yo+,2011.0,2,5.0,3.0,0.3333333333333333,1,80.0,46.0,90.0,Exceed And Excel,58,0.0
77016,4yo+,2011.0,2,4.0,1.0,0.18181818181818185,0,83.0,48.0,96.0,Scat Daddy,61,0.0
77017,4yo+,2011.0,2,4.0,6.0,0.1111111111111111,0,53.0,18.0,90.0,Noble Mission,58,0.0
77019,3-4yo,2413.0,2,3.0,4.0,0.6190476190476191,1,82.0,38.0,79.0,Exceed And Excel,59,1.0
77025,4yo+,2815.0,2,5.0,4.0,0.3809523809523809,1,91.0,54.0,84.0,Mount Nelson,56,1.0
77026,4yo+,2815.0,2,5.0,5.0,0.15384615384615385,0,85.0,48.0,79.0,Teofilo,54,0.0
77027,4yo+,2815.0,2,4.0,2.0,0.3478260869565217,0,90.0,50.0,90.0,New Approach,59,0.0
77029,4yo+,3218.0,1,9.0,1.0,0.125,0,117.0,104.0,109.0,Stowaway,73,1.0
77030,4yo+,3218.0,1,7.0,8.0,0.18181818181818185,0,95.0,82.0,87.0,Westerner,65,0.0
77031,4yo+,3218.0,1,9.0,2.0,0.1,0,111.0,96.0,107.0,Mastercraftsman,74,0.0
77032,4yo+,3218.0,1,12.0,6.0,0.5789473684210527,1,99.0,84.0,97.0,Court Cave,69,0.0
77033,4yo+,3218.0,1,7.0,4.0,0.038461538461538464,0,101.0,85.0,102.0,Yeats,72,0.0
77048,4yo+,4223.0,1,6.0,1.0,0.125,0,117.0,34.0,109.0,Doyen,76,1.0
77049,4yo+,4223.0,1,8.0,4.0,0.2,0,107.0,24.0,101.0,Arcadio,72,0.0
77050,4yo+,4223.0,1,9.0,9.0,0.25,0,94.0,10.0,91.0,Kalanisi,65,0.0
77051,4yo+,4223.0,1,8.0,8.0,0.05263157894736842,0,92.0,9.0,92.0,Beneficial,66,0.0
77053,4yo+,4223.0,1,12.0,5.0,0.047619047619047616,0,88.0,4.0,101.0,Presenting,72,0.0
77059,4yo+,3218.0,1,7.0,3.0,0.4,1,93.0,82.0,100.0,Al Namix,71,0.0
77070,4yo+,3218.0,1,6.0,7.0,0.25,1,96.0,76.0,86.0,Getaway,72,1.0
77071,4yo+,3218.0,1,6.0,12.0,0.05882352941176471,0,89.0,70.0,80.0,Getaway,69,0.0
77072,4yo+,3218.0,1,8.0,13.0,0.029411764705882363,0,85.0,65.0,80.0,Dylan Thomas,69,0.0
77073,4yo+,3218.0,1,6.0,1.0,0.08333333333333333,0,96.0,75.0,95.0,Arcadio,73,0.0
77074,4yo+,3218.0,1,10.0,8.0,0.024390243902439025,0,86.0,61.0,86.0,Holy Roman Emperor,70,0.0
77075,4yo+,3218.0,1,5.0,2.0,0.13333333333333333,0,91.0,66.0,93.0,Califet,75,0.0
77076,4yo+,3218.0,1,6.0,3.0,0.15384615384615385,0,87.0,64.0,92.0,Motivator,71,0.0
77078,4yo+,3218.0,1,7.0,4.0,0.13333333333333333,0,78.0,54.0,89.0,Mahler,71,0.0
77080,4yo+,3218.0,1,5.0,5.0,0.08333333333333333,0,71.0,45.0,88.0,Oscar,70,0.0
77081,4yo+,3218.0,1,7.0,10.0,0.047619047619047616,0,57.0,28.0,83.0,Stowaway,70,0.0
77082,4yo+,3218.0,1,8.0,11.0,0.01492537313432836,0,43.0,10.0,81.0,War Front,69,0.0
77085,4yo+,4223.0,1,4.0,5.0,0.2,0,110.0,84.0,106.0,Slade Power,71,0.0
77086,4yo+,4223.0,1,7.0,8.0,0.08333333333333333,0,107.0,80.0,97.0,Canford Cliffs,73,0.0
77087,4yo+,4223.0,1,7.0,2.0,0.15384615384615385,0,107.0,81.0,102.0,Elusive Pimpernel,72,0.0
77088,4yo+,4223.0,1,5.0,12.0,0.0196078431372549,0,96.0,70.0,96.0,Declaration Of War,71,0.0
77090,4yo+,4223.0,1,9.0,7.0,0.029411764705882363,0,97.0,71.0,98.0,Kalanisi,70,0.0
77092,4yo+,4223.0,1,7.0,1.0,0.2222222222222222,1,89.0,63.0,104.0,Arakan,76,0.0
77093,4yo+,4223.0,1,4.0,10.0,0.03448275862068965,0,69.0,44.0,104.0,Excelebration,69,0.0
77095,4yo+,4223.0,1,6.0,13.0,0.047619047619047616,0,65.0,40.0,95.0,Arcadio,72,0.0
77813,3yo,1407.0,5,3.0,15.0,0.15384615384615385,0,73.0,63.0,66.0,Tough As Nails,57,1.0
77814,3yo,1407.0,5,3.0,5.0,0.05263157894736842,0,81.0,71.0,76.0,Free Eagle,61,0.0
77815,3yo,1407.0,5,3.0,14.0,0.029411764705882363,0,54.0,42.0,67.0,Footstepsinthesand,54,0.0
77816,3yo,1407.0,5,3.0,3.0,0.2222222222222222,1,64.0,51.0,77.0,Fountain Of Youth,60,0.0
77817,3yo,1407.0,5,3.0,6.0,0.1176470588235294,0,61.0,48.0,76.0,Muhaarar,61,0.0
77818,3yo,1407.0,5,3.0,7.0,0.05263157894736842,0,59.0,46.0,75.0,War Command,61,0.0
77819,3yo,1407.0,5,3.0,1.0,0.1,0,64.0,50.0,80.0,War Command,63,0.0
77820,3yo,1407.0,5,3.0,9.0,0.043478260869565216,0,50.0,36.0,72.0,Intello,59,0.0
77821,3yo,1407.0,5,3.0,2.0,0.038461538461538464,0,54.0,39.0,78.0,Anjaal,60,0.0
77822,3yo,1407.0,5,3.0,4.0,0.15384615384615385,0,46.0,31.0,77.0,Galileo,62,0.0
77823,3yo,1407.0,5,3.0,13.0,0.07692307692307693,0,28.0,11.0,68.0,Epaulette,58,0.0
77824,3yo,1407.0,5,3.0,11.0,0.007936507936507936,0,19.0,1.0,69.0,Clodovil,58,0.0
77828,4yo+,1407.0,5,4.0,3.0,0.2222222222222222,0,86.0,76.0,77.0,Canford Cliffs,63,1.0
77829,4yo+,1407.0,5,6.0,12.0,0.13333333333333333,0,62.0,51.0,60.0,Dark Angel,53,0.0
77830,4yo+,1407.0,5,4.0,4.0,0.024390243902439025,0,78.0,66.0,77.0,Kingman,61,0.0
77831,4yo+,1407.0,5,4.0,8.0,0.10526315789473684,0,69.0,56.0,72.0,Lope De Vega,59,0.0
77832,4yo+,1407.0,5,4.0,2.0,0.1111111111111111,0,77.0,63.0,80.0,Dutch Art,62,0.0
77833,4yo+,1407.0,5,6.0,13.0,0.043478260869565216,0,53.0,39.0,57.0,Dragon Pulse,53,0.0
77834,4yo+,1407.0,5,5.0,9.0,0.05882352941176471,0,58.0,44.0,65.0,Epaulette,57,0.0
77835,4yo+,1407.0,5,6.0,1.0,0.03448275862068965,0,71.0,57.0,80.0,Papal Bull,64,0.0
77836,4yo+,1407.0,5,4.0,6.0,0.1,0,64.0,49.0,74.0,Dylan Thomas,60,0.0
77837,4yo+,1407.0,5,8.0,10.0,0.03448275862068965,0,52.0,37.0,65.0,Royal Applause,57,0.0
77838,4yo+,1407.0,5,5.0,7.0,0.2857142857142857,1,59.0,44.0,73.0,Zoffany,58,0.0
77839,4yo+,1407.0,5,4.0,5.0,0.047619047619047616,0,53.0,36.0,75.0,Charm Spirit,62,0.0
77841,4yo+,1407.0,5,8.0,10.0,0.043478260869565216,0,77.0,52.0,71.0,Bushranger,60,1.0
77842,4yo+,1407.0,5,7.0,4.0,0.18181818181818185,0,80.0,55.0,75.0,Acclamation,60,0.0
77843,4yo+,1407.0,5,4.0,3.0,0.029411764705882363,0,76.0,49.0,77.0,Scat Daddy,63,0.0
77844,4yo+,1407.0,5,4.0,7.0,0.2857142857142857,1,70.0,43.0,75.0,Tamayuz,59,0.0
77845,4yo+,1407.0,5,5.0,1.0,0.125,0,70.0,42.0,79.0,Kyllachy,64,0.0
77846,4yo+,1407.0,5,5.0,5.0,0.10526315789473684,0,65.0,37.0,75.0,Helmet,61,0.0
77847,4yo+,1407.0,5,5.0,9.0,0.125,0,57.0,29.0,72.0,Havana Gold,61,0.0
77848,4yo+,1407.0,5,4.0,2.0,0.06666666666666668,0,63.0,35.0,79.0,Kodiac,63,0.0
77849,4yo+,1407.0,5,5.0,8.0,0.05882352941176471,0,50.0,21.0,73.0,Declaration Of War,61,0.0
77850,4yo+,1407.0,5,5.0,12.0,0.012345679012345678,0,34.0,5.0,59.0,Declaration Of War,53,0.0
77851,4yo+,1407.0,5,6.0,6.0,0.03448275862068965,0,50.0,20.0,75.0,Equiano,62,0.0
77852,4yo+,1407.0,5,4.0,11.0,0.06666666666666668,0,36.0,5.0,68.0,Charm Spirit,59,0.0
77854,4yo+,2513.5,5,5.0,2.0,0.2,0,85.0,53.0,80.0,Dansili,62,1.0
77856,4yo+,2513.5,5,4.0,15.0,0.0196078431372549,0,76.0,42.0,72.0,No Nay Never,57,0.0
77857,4yo+,2513.5,5,5.0,3.0,0.09090909090909093,0,82.0,47.0,80.0,Lawman,62,0.0
77858,4yo+,2513.5,5,6.0,6.0,0.029411764705882363,0,78.0,42.0,78.0,Cacique,61,0.0
77859,4yo+,2513.5,5,4.0,12.0,0.06666666666666668,0,71.0,34.0,75.0,War Front,60,0.0
77860,4yo+,2513.5,5,5.0,16.0,0.05882352941176471,0,65.0,28.0,70.0,Street Cry,59,0.0
77861,4yo+,2513.5,5,5.0,14.0,0.038461538461538464,0,65.0,28.0,72.0,Raven's Pass,60,0.0
77863,4yo+,2513.5,5,5.0,5.0,0.1111111111111111,0,69.0,30.0,79.0,New Approach,63,0.0
77864,4yo+,2513.5,5,4.0,8.0,0.08333333333333333,0,62.0,22.0,77.0,Sea The Moon,63,0.0
