race_date,race_no,race_country,dividends,last_updated
2016-10-12,6,HK,"{""pla"": [{""combination"": [9], ""dividend"": 40.5}, {""combination"": [1], ""dividend"": 19.0}, {""combination"": [11], ""dividend"": 61.0}], ""quartet"": [{""combination"": [9, 1, 11, 7], ""dividend"": 89460.0}], ""win"": [{""combination"": [9], ""dividend"": 138.5}], ""tierce"": [{""combination"": [9, 1, 11], ""dividend"": 14277.0}], ""null"": [], ""quinella"": [{""combination"": [1, 9], ""dividend"": 478.0}], ""qpl"": [{""combination"": [1, 9], ""dividend"": 135.0}, {""combination"": [9, 11], ""dividend"": 581.0}, {""combination"": [1, 11], ""dividend"": 193.0}]}",2016-10-13 00:14:05.849578
2016-10-12,3,HK,"{""pla"": [{""combination"": [2], ""dividend"": 14.5}, {""combination"": [5], ""dividend"": 18.5}, {""combination"": [7], ""dividend"": 33.0}], ""quartet"": [{""combination"": [2, 5, 7, 6], ""dividend"": 5852.0}], ""win"": [{""combination"": [2], ""dividend"": 28.0}], ""tierce"": [{""combination"": [2, 5, 7], ""dividend"": 869.0}], ""null"": [], ""quinella"": [{""combination"": [2, 5], ""dividend"": 90.0}], ""qpl"": [{""combination"": [2, 5], ""dividend"": 31.5}, {""combination"": [2, 7], ""dividend"": 73.0}, {""combination"": [5, 7], ""dividend"": 111.0}]}",2016-10-13 00:14:31.744787
2016-10-12,7,HK,"{""pla"": [{""combination"": [12], ""dividend"": 19.5}, {""combination"": [4], ""dividend"": 26.0}, {""combination"": [3], ""dividend"": 38.5}], ""quartet"": [{""combination"": [12, 4, 3, 8], ""dividend"": 55621.0}], ""win"": [{""combination"": [12], ""dividend"": 45.0}], ""tierce"": [{""combination"": [12, 4, 3], ""dividend"": 3244.0}], ""null"": [], ""quinella"": [{""combination"": [4, 12], ""dividend"": 194.5}], ""qpl"": [{""combination"": [4, 12], ""dividend"": 65.0}, {""combination"": [3, 12], ""dividend"": 118.5}, {""combination"": [3, 4], ""dividend"": 145.5}]}",2016-10-13 00:15:04.283066
2016-10-12,4,HK,"{""pla"": [{""combination"": [12], ""dividend"": 19.0}, {""combination"": [2], ""dividend"": 33.0}, {""combination"": [9], ""dividend"": 161.5}], ""quartet"": [{""combination"": [12, 2, 9, 3], ""dividend"": 316848.0}], ""win"": [{""combination"": [12], ""dividend"": 49.0}], ""tierce"": [{""combination"": [12, 2, 9], ""dividend"": 21872.0}], ""null"": [], ""quinella"": [{""combination"": [2, 12], ""dividend"": 427.5}], ""qpl"": [{""combination"": [2, 12], ""dividend"": 126.0}, {""combination"": [9, 12], ""dividend"": 290.0}, {""combination"": [2, 9], ""dividend"": 873.0}]}",2016-10-13 00:15:44.596192
2016-10-16,11,HK,"{""tierce"": [{""dividend"": 1096.0, ""combination"": [2, 9, 3]}], ""pla"": [{""dividend"": 16.0, ""combination"": [2]}, {""dividend"": 11.5, ""combination"": [9]}, {""dividend"": 33.5, ""combination"": [3]}], ""null"": [], ""quinella"": [{""dividend"": 36.0, ""combination"": [2, 9]}], ""win"": [{""dividend"": 66.0, ""combination"": [2]}], ""qpl"": [{""dividend"": 18.5, ""combination"": [2, 9]}, {""dividend"": 106.5, ""combination"": [2, 3]}, {""dividend"": 47.0, ""combination"": [3, 9]}], ""quartet"": [{""dividend"": 15988.0, ""combination"": [2, 9, 3, 1]}]}",2016-10-17 00:24:11.160969
2016-10-16,10,HK,"{""win"": [{""combination"": [9], ""dividend"": 30.5}], ""null"": [], ""quartet"": [{""combination"": [9, 2, 5, 8], ""dividend"": 3110.0}], ""tierce"": [{""combination"": [9, 2, 5], ""dividend"": 259.0}], ""pla"": [{""combination"": [9], ""dividend"": 13.0}, {""combination"": [2], ""dividend"": 17.0}, {""combination"": [5], ""dividend"": 12.0}], ""quinella"": [{""combination"": [2, 9], ""dividend"": 74.0}], ""qpl"": [{""combination"": [2, 9], ""dividend"": 27.5}, {""combination"": [5, 9], ""dividend"": 18.5}, {""combination"": [2, 5], ""dividend"": 29.5}]}",2016-10-17 02:19:54.372636
2016-10-16,2,HK,"{""win"": [{""combination"": [3], ""dividend"": 43.5}], ""null"": [], ""quartet"": [{""combination"": [3, 1, 14, 5], ""dividend"": 11268.0}], ""tierce"": [{""combination"": [3, 1, 14], ""dividend"": 947.0}], ""pla"": [{""combination"": [3], ""dividend"": 18.0}, {""combination"": [1], ""dividend"": 12.5}, {""combination"": [14], ""dividend"": 28.0}], ""quinella"": [{""combination"": [1, 3], ""dividend"": 65.5}], ""qpl"": [{""combination"": [1, 3], ""dividend"": 34.0}, {""combination"": [3, 14], ""dividend"": 82.5}, {""combination"": [1, 14], ""dividend"": 59.0}]}",2016-10-17 02:22:51.090821
2016-10-16,3,HK,"{""win"": [{""combination"": [8], ""dividend"": 113.5}], ""null"": [], ""quartet"": [{""combination"": [8, 11, 2, 6], ""dividend"": 14009.0}], ""tierce"": [{""combination"": [8, 11, 2], ""dividend"": 2197.0}], ""pla"": [{""combination"": [8], ""dividend"": 31.5}, {""combination"": [11], ""dividend"": 20.5}, {""combination"": [2], ""dividend"": 14.5}], ""quinella"": [{""combination"": [8, 11], ""dividend"": 196.0}], ""qpl"": [{""combination"": [8, 11], ""dividend"": 84.0}, {""combination"": [2, 8], ""dividend"": 74.5}, {""combination"": [2, 11], ""dividend"": 45.0}]}",2016-10-17 02:20:30.178908
2016-10-16,6,HK,"{""win"": [{""combination"": [8], ""dividend"": 133.5}], ""null"": [], ""quartet"": [{""combination"": [8, 2, 7, 3], ""dividend"": 11902.0}], ""tierce"": [{""combination"": [8, 2, 7], ""dividend"": 2552.0}], ""pla"": [{""combination"": [8], ""dividend"": 27.0}, {""combination"": [2], ""dividend"": 20.5}, {""combination"": [7], ""dividend"": 12.5}], ""quinella"": [{""combination"": [2, 8], ""dividend"": 322.0}], ""qpl"": [{""combination"": [2, 8], ""dividend"": 89.5}, {""combination"": [7, 8], ""dividend"": 59.0}, {""combination"": [2, 7], ""dividend"": 33.5}]}",2016-10-17 02:21:34.760576
2016-10-16,5,HK,"{""win"": [{""combination"": [9], ""dividend"": 85.5}], ""null"": [], ""quartet"": [{""combination"": [9, 3, 10, 7], ""dividend"": 40354.0}], ""tierce"": [{""combination"": [9, 3, 10], ""dividend"": 6622.0}], ""pla"": [{""combination"": [9], ""dividend"": 21.5}, {""combination"": [3], ""dividend"": 25.5}, {""combination"": [10], ""dividend"": 35.5}], ""quinella"": [{""combination"": [3, 9], ""dividend"": 337.5}], ""qpl"": [{""combination"": [3, 9], ""dividend"": 107.0}, {""combination"": [9, 10], ""dividend"": 126.0}, {""combination"": [3, 10], ""dividend"": 139.5}]}",2016-10-17 02:20:51.696923
2016-10-16,4,HK,"{""win"": [{""combination"": [1], ""dividend"": 44.0}], ""null"": [], ""quartet"": [{""combination"": [1, 5, 4, 7], ""dividend"": 7928.0}], ""tierce"": [{""combination"": [1, 5, 4], ""dividend"": 837.0}], ""pla"": [{""combination"": [1], ""dividend"": 16.5}, {""combination"": [5], ""dividend"": 18.0}, {""combination"": [4], ""dividend"": 18.5}], ""quinella"": [{""combination"": [1, 5], ""dividend"": 118.5}], ""qpl"": [{""combination"": [1, 5], ""dividend"": 45.0}, {""combination"": [1, 4], ""dividend"": 63.5}, {""combination"": [4, 5], ""dividend"": 33.5}]}",2016-10-17 02:21:15.987938
2016-10-16,7,HK,"{""win"": [{""combination"": [2], ""dividend"": 124.5}], ""null"": [], ""quartet"": [{""combination"": [2, 8, 14, 3], ""dividend"": 82158.0}], ""tierce"": [{""combination"": [2, 8, 14], ""dividend"": 10667.0}], ""pla"": [{""combination"": [2], ""dividend"": 39.0}, {""combination"": [8], ""dividend"": 32.5}, {""combination"": [14], ""dividend"": 34.0}], ""quinella"": [{""combination"": [2, 8], ""dividend"": 584.0}], ""qpl"": [{""combination"": [2, 8], ""dividend"": 150.5}, {""combination"": [2, 14], ""dividend"": 187.5}, {""combination"": [8, 14], ""dividend"": 210.0}]}",2016-10-17 02:22:00.135133
2016-10-16,9,HK,"{""win"": [{""combination"": [2], ""dividend"": 35.0}], ""null"": [], ""quartet"": [{""combination"": [2, 9, 12, 8], ""dividend"": 25242.0}], ""tierce"": [{""combination"": [2, 9, 12], ""dividend"": 3522.0}], ""pla"": [{""combination"": [2], ""dividend"": 15.0}, {""combination"": [9], ""dividend"": 20.5}, {""combination"": [12], ""dividend"": 83.5}], ""quinella"": [{""combination"": [2, 9], ""dividend"": 102.5}], ""qpl"": [{""combination"": [2, 9], ""dividend"": 35.5}, {""combination"": [2, 12], ""dividend"": 227.0}, {""combination"": [9, 12], ""dividend"": 368.0}]}",2016-10-17 02:22:27.701285
2016-10-16,1,HK,"{""win"": [{""combination"": [4], ""dividend"": 32.5}], ""null"": [], ""quartet"": [{""combination"": [4, 7, 11, 3], ""dividend"": 71022.0}], ""tierce"": [{""combination"": [4, 7, 11], ""dividend"": 3387.0}], ""pla"": [{""combination"": [4], ""dividend"": 12.5}, {""combination"": [7], ""dividend"": 18.0}, {""combination"": [11], ""dividend"": 89.0}], ""quinella"": [{""combination"": [4, 7], ""dividend"": 92.5}], ""qpl"": [{""combination"": [4, 7], ""dividend"": 37.5}, {""combination"": [4, 11], ""dividend"": 180.5}, {""combination"": [7, 11], ""dividend"": 351.0}]}",2016-10-17 02:19:40.271075
2016-10-16,8,HK,"{""win"": [{""combination"": [8], ""dividend"": 46.5}], ""null"": [], ""quartet"": [{""combination"": [8, 9, 3, 11], ""dividend"": 2353.0}], ""tierce"": [{""combination"": [8, 9, 3], ""dividend"": 701.0}], ""pla"": [{""combination"": [8], ""dividend"": 16.0}, {""combination"": [9], ""dividend"": 18.5}, {""combination"": [3], ""dividend"": 16.5}], ""quinella"": [{""combination"": [8, 9], ""dividend"": 126.0}], ""qpl"": [{""combination"": [8, 9], ""dividend"": 44.0}, {""combination"": [3, 8], ""dividend"": 31.5}, {""combination"": [3, 9], ""dividend"": 45.0}]}",2016-10-17 02:23:14.769138
2016-10-19,5,HK,"{""pla"": [{""combination"": [4], ""dividend"": 26.0}, {""combination"": [2], ""dividend"": 15.0}, {""combination"": [3], ""dividend"": 68.5}], ""quartet"": [{""combination"": [4, 2, 3, 6], ""dividend"": 65768.0}], ""tierce"": [{""combination"": [4, 2, 3], ""dividend"": 7824.0}], ""quinella"": [{""combination"": [2, 4], ""dividend"": 208.5}], ""qpl"": [{""combination"": [2, 4], ""dividend"": 63.5}, {""combination"": [3, 4], ""dividend"": 289.5}, {""combination"": [2, 3], ""dividend"": 200.0}], ""null"": [], ""win"": [{""combination"": [4], ""dividend"": 97.0}]}",2016-10-20 00:06:37.134204
2016-10-19,3,HK,"{""pla"": [{""combination"": [4], ""dividend"": 28.5}, {""combination"": [2], ""dividend"": 48.0}, {""combination"": [1], ""dividend"": 29.5}], ""quartet"": [{""combination"": [4, 2, 1, 10], ""dividend"": 58885.0}], ""tierce"": [{""combination"": [4, 2, 1], ""dividend"": 11339.0}], ""quinella"": [{""combination"": [2, 4], ""dividend"": 828.5}], ""qpl"": [{""combination"": [2, 4], ""dividend"": 247.0}, {""combination"": [1, 4], ""dividend"": 141.5}, {""combination"": [1, 2], ""dividend"": 234.0}], ""null"": [], ""win"": [{""combination"": [4], ""dividend"": 79.0}]}",2016-10-20 00:07:14.188097
2016-10-19,1,HK,"{""pla"": [{""combination"": [3], ""dividend"": 20.5}, {""combination"": [4], ""dividend"": 17.5}, {""combination"": [9], ""dividend"": 16.0}], ""quartet"": [{""combination"": [3, 4, 9, 12], ""dividend"": 7433.0}], ""tierce"": [{""combination"": [3, 4, 9], ""dividend"": 886.0}], ""quinella"": [{""combination"": [3, 4], ""dividend"": 138.5}], ""qpl"": [{""combination"": [3, 4], ""dividend"": 58.0}, {""combination"": [3, 9], ""dividend"": 48.5}, {""combination"": [4, 9], ""dividend"": 44.5}], ""null"": [], ""win"": [{""combination"": [3], ""dividend"": 65.0}]}",2016-10-20 00:07:54.649067
2016-10-19,4,HK,"{""pla"": [{""combination"": [1], ""dividend"": 38.0}, {""combination"": [6], ""dividend"": 24.0}, {""combination"": [4], ""dividend"": 17.0}], ""quartet"": [{""combination"": [1, 6, 4, 2], ""dividend"": 34209.0}], ""tierce"": [{""combination"": [1, 6, 4], ""dividend"": 8242.0}], ""quinella"": [{""combination"": [1, 6], ""dividend"": 594.0}], ""qpl"": [{""combination"": [1, 6], ""dividend"": 167.5}, {""combination"": [1, 4], ""dividend"": 96.0}, {""combination"": [4, 6], ""dividend"": 95.0}], ""null"": [], ""win"": [{""combination"": [1], ""dividend"": 162.0}]}",2016-10-20 00:08:40.622315
2016-10-19,2,HK,"{""pla"": [{""combination"": [6], ""dividend"": 14.0}, {""combination"": [5], ""dividend"": 23.5}, {""combination"": [10], ""dividend"": 54.0}], ""quartet"": [{""combination"": [6, 5, 10, 2], ""dividend"": 12914.0}], ""tierce"": [{""combination"": [6, 5, 10], ""dividend"": 2604.0}], ""quinella"": [{""combination"": [5, 6], ""dividend"": 115.5}], ""qpl"": [{""combination"": [5, 6], ""dividend"": 49.0}, {""combination"": [6, 10], ""dividend"": 84.5}, {""combination"": [5, 10], ""dividend"": 247.5}], ""null"": [], ""win"": [{""combination"": [6], ""dividend"": 23.5}]}",2016-10-20 00:09:32.393401
2016-10-19,6,HK,"{""pla"": [{""combination"": [10], ""dividend"": 52.0}, {""combination"": [1], ""dividend"": 18.5}, {""combination"": [4], ""dividend"": 15.0}], ""quartet"": [{""combination"": [10, 1, 4, 6], ""dividend"": 24805.0}], ""tierce"": [{""combination"": [10, 1, 4], ""dividend"": 9014.0}], ""quinella"": [{""combination"": [1, 10], ""dividend"": 780.0}], ""qpl"": [{""combination"": [1, 10], ""dividend"": 189.5}, {""combination"": [4, 10], ""dividend"": 136.5}, {""combination"": [1, 4], ""dividend"": 45.0}], ""null"": [], ""win"": [{""combination"": [10], ""dividend"": 291.0}]}",2016-10-20 00:10:21.062191
2016-10-19,7,HK,"{""pla"": [{""combination"": [10], ""dividend"": 14.5}, {""combination"": [9], ""dividend"": 18.5}, {""combination"": [1], ""dividend"": 13.5}], ""quartet"": [{""combination"": [10, 9, 1, 6], ""dividend"": 3269.0}], ""tierce"": [{""combination"": [10, 9, 1], ""dividend"": 351.0}], ""quinella"": [{""combination"": [9, 10], ""dividend"": 111.0}], ""qpl"": [{""combination"": [9, 10], ""dividend"": 41.0}, {""combination"": [1, 10], ""dividend"": 20.0}, {""combination"": [1, 9], ""dividend"": 35.5}], ""null"": [], ""win"": [{""combination"": [10], ""dividend"": 30.0}]}",2016-10-20 00:11:06.247817
2016-10-19,8,HK,"{""pla"": [{""combination"": [7], ""dividend"": 50.0}, {""combination"": [2], ""dividend"": 16.5}, {""combination"": [10], ""dividend"": 43.5}], ""quartet"": [{""combination"": [7, 2, 10, 1], ""dividend"": 75954.0}], ""tierce"": [{""combination"": [7, 2, 10], ""dividend"": 11399.0}], ""quinella"": [{""combination"": [2, 7], ""dividend"": 445.0}], ""qpl"": [{""combination"": [2, 7], ""dividend"": 135.5}, {""combination"": [7, 10], ""dividend"": 349.0}, {""combination"": [2, 10], ""dividend"": 120.5}], ""null"": [], ""win"": [{""combination"": [7], ""dividend"": 157.0}]}",2016-10-20 00:11:49.053963
2016-10-23,10,HK,"{""pla"": [{""dividend"": 26.5, ""combination"": [7]}, {""dividend"": 15.5, ""combination"": [9]}, {""dividend"": 73.0, ""combination"": [14]}], ""quinella"": [{""dividend"": 128.5, ""combination"": [7, 9]}], ""tierce"": [{""dividend"": 5041.0, ""combination"": [7, 9, 14]}], ""qpl"": [{""dividend"": 56.0, ""combination"": [7, 9]}, {""dividend"": 396.5, ""combination"": [7, 14]}, {""dividend"": 166.0, ""combination"": [9, 14]}], ""null"": [], ""quartet"": [{""dividend"": 184147.0, ""combination"": [7, 9, 14, 10]}], ""win"": [{""dividend"": 79.5, ""combination"": [7]}]}",2016-10-24 00:20:28.516129
2016-10-23,4,HK,"{""tierce"": [{""combination"": [7, 5, 14], ""dividend"": 15976.0}], ""pla"": [{""combination"": [7], ""dividend"": 30.5}, {""combination"": [5], ""dividend"": 16.5}, {""combination"": [14], ""dividend"": 150.0}], ""qpl"": [{""combination"": [5, 7], ""dividend"": 79.5}, {""combination"": [7, 14], ""dividend"": 735.5}, {""combination"": [5, 14], ""dividend"": 418.0}], ""null"": [], ""quinella"": [{""combination"": [5, 7], ""dividend"": 180.0}], ""quartet"": [{""combination"": [7, 5, 14, 1], ""dividend"": 96927.0}], ""win"": [{""combination"": [7], ""dividend"": 93.0}]}",2016-10-24 02:25:11.744614
2016-10-26,8,HK,"{""quartet"": [{""dividend"": 32087.0, ""combination"": [11, 10, 3, 7]}], ""pla"": [{""dividend"": 15.0, ""combination"": [11]}, {""dividend"": 42.0, ""combination"": [10]}, {""dividend"": 41.5, ""combination"": [3]}], ""tierce"": [{""dividend"": 3946.0, ""combination"": [11, 10, 3]}], ""null"": [], ""quinella"": [{""dividend"": 383.0, ""combination"": [10, 11]}], ""qpl"": [{""dividend"": 112.5, ""combination"": [10, 11]}, {""dividend"": 99.0, ""combination"": [3, 11]}, {""dividend"": 271.0, ""combination"": [3, 10]}], ""win"": [{""dividend"": 32.5, ""combination"": [11]}]}",2016-10-27 15:14:09.904486
2016-10-23,3,HK,"{""tierce"": [{""combination"": [8, 12, 14], ""dividend"": 6922.0}], ""pla"": [{""combination"": [8], ""dividend"": 35.0}, {""combination"": [12], ""dividend"": 19.0}, {""combination"": [14], ""dividend"": 30.5}], ""qpl"": [{""combination"": [8, 12], ""dividend"": 141.5}, {""combination"": [8, 14], ""dividend"": 187.0}, {""combination"": [12, 14], ""dividend"": 76.5}], ""null"": [], ""quinella"": [{""combination"": [8, 12], ""dividend"": 527.0}], ""quartet"": [{""combination"": [8, 12, 14, 6], ""dividend"": 55757.0}], ""win"": [{""combination"": [8], ""dividend"": 128.5}]}",2016-10-24 02:24:13.102767
2016-10-26,1,HK,"{""quartet"": [{""dividend"": 53445.0, ""combination"": [3, 5, 2, 1]}], ""pla"": [{""dividend"": 39.5, ""combination"": [3]}, {""dividend"": 17.0, ""combination"": [5]}, {""dividend"": 17.5, ""combination"": [2]}], ""tierce"": [{""dividend"": 4576.0, ""combination"": [3, 5, 2]}], ""null"": [], ""quinella"": [{""dividend"": 493.0, ""combination"": [3, 5]}], ""qpl"": [{""dividend"": 136.0, ""combination"": [3, 5]}, {""dividend"": 112.5, ""combination"": [2, 3]}, {""dividend"": 49.0, ""combination"": [2, 5]}], ""win"": [{""dividend"": 195.5, ""combination"": [3]}]}",2016-10-27 15:14:37.723765
2017-06-04,1,HK,"{""win"": [{""dividend"": 11.0, ""combination"": [3]}], ""tierce"": [{""dividend"": 235.0, ""combination"": [3, 6, 1]}], ""pla"": [{""dividend"": 10.1, ""combination"": [3]}, {""dividend"": 22.0, ""combination"": [6]}], ""null"": [], ""quinella"": [{""dividend"": 19.0, ""combination"": [3, 6]}], ""quartet"": [{""dividend"": 420.0, ""combination"": [3, 6, 1, 4]}]}",2017-06-05 00:05:04.078832
2016-10-23,6,HK,"{""tierce"": [{""combination"": [13, 8, 12], ""dividend"": 9646.0}], ""pla"": [{""combination"": [13], ""dividend"": 11.5}, {""combination"": [8], ""dividend"": 171.5}, {""combination"": [12], ""dividend"": 54.5}], ""qpl"": [{""combination"": [8, 13], ""dividend"": 230.5}, {""combination"": [12, 13], ""dividend"": 79.5}, {""combination"": [8, 12], ""dividend"": 2034.5}], ""null"": [], ""quinella"": [{""combination"": [8, 13], ""dividend"": 918.5}], ""quartet"": [{""combination"": [13, 8, 12, 3], ""dividend"": 44124.0}], ""win"": [{""combination"": [13], ""dividend"": 16.5}]}",2016-10-24 02:26:07.973976
2016-10-23,7,HK,"{""tierce"": [{""combination"": [3, 4, 2], ""dividend"": 835.0}], ""pla"": [{""combination"": [3], ""dividend"": 15.5}, {""combination"": [4], ""dividend"": 20.0}, {""combination"": [2], ""dividend"": 29.0}], ""qpl"": [{""combination"": [3, 4], ""dividend"": 45.0}, {""combination"": [2, 3], ""dividend"": 63.5}, {""combination"": [2, 4], ""dividend"": 144.0}], ""null"": [], ""quinella"": [{""combination"": [3, 4], ""dividend"": 126.5}], ""quartet"": [{""combination"": [3, 4, 2, 8], ""dividend"": 41333.0}], ""win"": [{""combination"": [3], ""dividend"": 30.0}]}",2016-10-24 02:26:36.227189
2016-10-23,2,HK,"{""tierce"": [{""combination"": [7, 10, 5], ""dividend"": 3969.0}], ""pla"": [{""combination"": [7], ""dividend"": 17.5}, {""combination"": [10], ""dividend"": 15.5}, {""combination"": [5], ""dividend"": 24.5}], ""qpl"": [{""combination"": [7, 10], ""dividend"": 64.0}, {""combination"": [5, 7], ""dividend"": 142.0}, {""combination"": [5, 10], ""dividend"": 69.0}], ""null"": [], ""quinella"": [{""combination"": [7, 10], ""dividend"": 156.0}], ""quartet"": [{""combination"": [7, 10, 5, 8], ""dividend"": 84613.0}], ""win"": [{""combination"": [7], ""dividend"": 52.0}]}",2016-10-24 02:27:05.743968
2017-06-04,2,HK,"{""win"": [{""dividend"": 14.0, ""combination"": [1]}], ""tierce"": [{""dividend"": 552.0, ""combination"": [1, 4, 3]}], ""pla"": [{""dividend"": 10.5, ""combination"": [1]}, {""dividend"": 36.5, ""combination"": [4]}, {""dividend"": 16.0, ""combination"": [3]}], ""null"": [], ""qpl"": [{""dividend"": 40.5, ""combination"": [1, 4]}, {""dividend"": 22.0, ""combination"": [1, 3]}, {""dividend"": 109.5, ""combination"": [3, 4]}], ""quinella"": [{""dividend"": 104.0, ""combination"": [1, 4]}], ""quartet"": [{""dividend"": 3024.0, ""combination"": [1, 4, 3, 10]}]}",2017-06-05 00:05:21.756104
