race_date,race_no,race_location,race_country,race_id,race_time,track,race_class,course,going,distance,rating,horse_list,results_available,last_updated
2017-06-23 00:00:00.000000,5,S,SG,5595,20:50,Turf,RESTRICTED MAIDEN (2 AND 3 YEAR OLD) (WEIGHT FOR AGE) ,B (LC),GOOD,1200,,"44813,44720,44766,44679,44616,44657,44270,44715,44711",1,2017-06-24 00:08:07.549444
2017-06-26 00:00:00.000000,3,S,SG,5596,14:00,Poly,CLASS 4 ,,GOOD,1000,,"44817,43662,42323,43889,41272,44124,43305,44673,43738",1,2017-06-27 00:06:24.334832
2017-06-26 00:00:00.000000,4,S,SG,5596,14:30,Poly,OPEN MAIDEN (WEIGHT FOR AGE) ,,GOOD,1700,,"44354,44565,44250,44268,44284,44418,44507,42772,44054",1,2017-06-27 00:06:30.280835
2017-06-26 00:00:00.000000,7,S,SG,5596,16:05,Poly,CLASS 5 ,,GOOD,1600,,"43569,43799,43317,42669,43381,42908,42339,44415,43075,44617,43170",1,2017-06-27 00:06:51.029092
2017-06-23 00:00:00.000000,1,S,SG,5595,18:50,Poly,CLASS 5 ,,GOOD,1100,,"42891,42320,41923,43544,39584,44253,41177,43619,44446,43818,44001,42641",1,2017-06-24 00:07:23.230716
2017-06-23 00:00:00.000000,2,S,SG,5595,19:20,Poly,CLASS 4 ,,GOOD,1700,,"43434,42886,42838,42179,43621,44556,44585,44641",1,2017-06-24 00:07:34.367643
2017-06-21 00:00:00.000000,7,HV,HK,,22:20,Turf,3,C,Good,1200,80-60,"S279,T372,A217,A009,A305,T330,P097,V293,V350,A261,V236,A263,T357,P355",1,2017-06-22 00:05:05.751153
2017-06-23 00:00:00.000000,3,S,SG,5595,19:50,Turf,"IRT JUVENILE STAKES (OPEN 2YO)(CONDITION WEIGHT)(5TH LEG SINGAPORE GOLDEN HORSESHOE SERIES)($10,000 BONUS TO WINNING QUALIFIED HORSES)(RIDER ALLOWANCES NOT PERMITTED) ",B (LC),GOOD,1200,,"44697,44740,44722,44831,44806,44835,44811,44755,44724,44676,44745,44696,44802",1,2017-06-24 00:07:56.261491
2017-06-21 00:00:00.000000,8,HV,HK,,22:55,Turf,3,C,Good,1650,80-60,"T093,S221,T234,V131,V105,S093,P363,T236,A162,T213,T096,A249,T117",1,2017-06-22 00:05:56.006031
2017-06-23 00:00:00.000000,6,S,SG,5595,21:20,Poly,CLASS 5 ,,GOOD,1700,,"43821,44073,41757,42809,42411,43909,40834,43812,43930",1,2017-06-24 00:08:17.718830
2017-06-25 00:00:00.000000,10,ST,HK,,18:00,Turf,3,A,Good To Firm,1400,80-60,"T062,S358,V040,A168,S362,T189,A196,V150,A193,S299,A173,A137,V002,A343,V126",1,2017-06-26 00:10:19.998266
2017-06-26 00:00:00.000000,8,S,SG,5596,16:35,Turf,OPEN BENCHMARK 83 ,C (LC),GOOD,1400,,"43925,44423,43476,43436,42811,44257,43991,43526,44451,42675,44390",1,2017-06-27 00:07:01.919093
2017-06-25 00:00:00.000000,8,ST,HK,,16:50,Turf,3,A,Good To Firm,1600,80-60,"A120,T286,V407,S146,T082,V316,V140,A228,V321,A286,A096,T421",1,2017-06-26 00:11:03.515224
2017-06-25 00:00:00.000000,2,ST,HK,,13:15,Turf,4,A,Good To Firm,1000,60-35,"A316,P063,A047,A117,A315,A075,V393,A151,A127,A289,T205,A015,N139,A205",1,2017-06-26 00:07:01.612906
2017-06-25 00:00:00.000000,6,ST,HK,,15:45,Turf,4,A,Good To Firm,1400,60-40,"A178,A027,A266,V303,T347,T265,T401,S426,T092,P297,A153,S405,V338,A068",1,2017-06-26 00:11:44.347581
2017-06-25 00:00:00.000000,9,ST,HK,,17:25,AWT,2,,Good,1200,105-80,"V078,S156,T306,T186,T134,V099,T402,T242,P361,T389,V411,A136",1,2017-06-26 00:12:32.378486
2017-06-26 00:00:00.000000,5,S,SG,5596,15:00,Turf,CLASS 5 (2) ,C (LC),GOOD,1400,,"42877,44026,43842,43794,43084,42628,42488,44081,43856,43894",1,2017-06-27 00:06:37.576939
2017-06-25 00:00:00.000000,3,ST,HK,,13:45,Turf,,A,Good To Firm,1800,,"T118,S393,S145,T192,V325,T198",1,2017-06-26 00:07:48.204240
2017-06-26 00:00:00.000000,6,S,SG,5596,15:30,Turf,CLASS 4 ,C (LC),GOOD,1400,,"44741,43727,44146,44259,44558,44147,44085,43729,44360",1,2017-06-27 00:06:43.502220
2017-06-26 00:00:00.000000,9,S,SG,5596,17:05,Poly,CLASS 3 ,,GOOD,1700,,"43892,44521,44545,43968,43897,43607,41861,43861,43200,42169",1,2017-06-27 00:07:09.177897
2017-06-28 00:00:00.000000,4,HV,HK,,20:45,Turf,4,C+3,Good To Firm,1200,60-40,"S399,A049,V273,T232,V022,A059,S291,A144,V401,S324,V074,S130",1,2017-06-29 00:06:59.113610
2017-06-28 00:00:00.000000,7,HV,HK,,22:15,Turf,2,C+3,Good To Firm,1650,100-80,"A066,V186,A134,T151,S242,T379,S253,S298,T193,V381,S332,S264",1,2017-06-29 00:07:45.235282
2017-06-26 00:00:00.000000,1,S,SG,5596,13:00,Turf,CLASS 5 (1) ,C (LC),GOOD,1400,,"42999,43912,42965,44335,44374,43040,43502,43971,43471,44095",1,2017-06-27 00:06:12.076585
2017-06-28 00:00:00.000000,6,HV,HK,,21:45,Turf,3,C+3,Good To Firm,1650,80-60,"T100,V288,V279,T046,V020,A218,S199,T055,V131,V016,V081,T368",1,2017-06-29 00:08:36.628906
2017-06-28 00:00:00.000000,3,HV,HK,,20:15,Turf,4,C+3,Good To Firm,1650,60-40,"P423,V341,N432,T326,A063,N177,P099,V302,T059,T333,T298,V311,S295",1,2017-06-29 00:09:27.438480
2017-06-30 00:00:00.000000,1,S,SG,5597,18:50,Poly,CLASS 5 ,,GOOD,1100,,"43304,44023,43720,42028,43579,41961,44099,41274,41239,43489,42244",1,2017-07-01 00:06:26.088269
2017-07-01 00:00:00.000000,5,ST,HK,,15:00,Turf,4,A+3,Good To Firm,1200,60-40,"A006,T138,T422,A267,A276,A045,P400,V391,V117,V418,A204,T031,V284,S301",1,2017-07-02 00:09:41.609189
2017-07-01 00:00:00.000000,6,ST,HK,,15:30,AWT,4,,Good,1800,60-40,"V378,V001,S326,P425,V247,S121,V323,T385,S147,V336,T416,V154,V072,T159",1,2017-07-02 00:10:25.294742
2017-07-01 00:00:00.000000,7,ST,HK,,16:05,Turf,2,A+3,Good To Firm,1400,100-80,"T262,A041,A098,T375,A115,V142,T355,V372,A194,S269,V057,T184,S260,A293",1,2017-07-02 00:11:26.268517
2017-07-01 00:00:00.000000,8,ST,HK,,16:40,AWT,3,,Good,1650,80-60,"P267,V111,S312,P421,V187,T342,T094,T236,A003,V333,V423,T098",1,2017-07-02 00:12:15.370537
2017-07-01 00:00:00.000000,9,ST,HK,,17:15,Turf,3,A+3,Good To Firm,1400,80-60,"P373,A202,A133,V176,V024,A260,V069,A109,A088,A135,V019,V217,A230,V236",1,2017-07-02 00:13:10.016371
2017-06-30 00:00:00.000000,3,S,SG,5597,19:50,Turf,RESTRICTED MAIDEN (2 AND 3 YEAR OLD) (WEIGHT FOR AGE) ,D (LC),GOOD,1400,,"44261,44110,44690,44503,44765,44733,44737",1,2017-07-01 00:06:40.961258
2017-06-30 00:00:00.000000,4,S,SG,5597,20:20,Poly,CLASS 5 ,,GOOD,1200,,"43361,43770,40969,43429,42828,42283,44370,43619,44612,43076,44232,44355",1,2017-07-01 00:06:51.612537
2017-06-30 00:00:00.000000,5,S,SG,5597,20:50,Turf,CLASS 5 ,D (LC),GOOD,1800,,"43816,44375,44233,44105,43629,44073,44038,42682,44212,40834",1,2017-07-01 00:06:59.629217
2017-06-30 00:00:00.000000,6,S,SG,5597,21:20,Turf,NOVICE (SET WEIGHTS) ,D (LC),GOOD,1200,,"44524,44185,44691,44870,44535,44611,44600,44158,44581,44440,44851",1,2017-07-01 00:07:06.072509
2017-06-30 00:00:00.000000,7,S,SG,5597,21:50,Poly,CLASS 4 (1) ,,GOOD,1100,,"43621,44039,43990,44244,44096,42176,44152,43745,44662,42530,44407",1,2017-07-01 00:07:13.212969
2017-06-30 00:00:00.000000,8,S,SG,5597,22:20,Poly,CLASS 4 (2) ,,GOOD,1100,,"42819,44397,43193,44226,44079,44580,42191,44072,40461,43106,44254,42691",1,2017-07-01 00:07:21.006477
2017-06-28 00:00:00.000000,1,HV,HK,,19:15,Turf,5,C+3,Good To Firm,2200,40-0,"T187,S354,T336,V354,V295,P405,P324,V122,T019,S338,T263,T287",1,2017-06-29 00:10:27.707363
2017-06-28 00:00:00.000000,2,HV,HK,,19:45,Turf,4,C+3,Good To Firm,1650,60-40,"S073,V212,T178,V164,S138,T220,V011,S247,S218,S439,V276,V260,V314",1,2017-06-29 00:11:17.196723
2017-07-09 00:00:00.000000,3,S,SG,5599,13:35,Turf,HELLO MOSCOW STAKES CLASS 4 (2) ,B (SC),GOOD,1400,,"43550,43404,44483,44269,44216,44002,44147,44408,43573,43528",1,2017-07-10 00:14:12.210166
2017-07-09 00:00:00.000000,7,S,SG,5599,15:45,Turf,HELLO ZAGREB STAKES KRANJI STAKES A (SET WEIGHTS) ,B (SC),GOOD,1600,,"42083,43741,42744,43885,42074,42909,42300,43275,43167",1,2017-07-10 00:14:40.130286
2017-07-07 00:00:00.000000,3,S,SG,5598,19:50,Poly,KIWI KARMA 2014 STAKES OPEN MAIDEN (WEIGHT FOR AGE) ,,GOOD,1100,,"44633,44064,44832,44302,44841,44478,43598,44774,44764,44729,44775,43708",1,2017-07-08 00:07:28.283846
2017-07-07 00:00:00.000000,8,S,SG,5598,22:25,Turf,MR BIG 2011 STAKES CLASS 4 ,A (SC),GOOD,1600,,"44556,44049,44445,44609,44251,43336,44350,43439,44342,42737,43334,44307,43956",1,2017-07-08 00:08:11.930471
2017-07-09 00:00:00.000000,10,S,SG,5599,17:25,Turf,HELLO MELBOURNE STAKES CLASS 3 ,B (SC),GOOD,1400,,"44112,44352,42742,43436,44258,42825,42601,41492,43797,44282,42630,43477",1,2017-07-10 00:15:04.144129
2017-07-01 00:00:00.000000,10,ST,HK,,17:50,Turf,3,A+3,Good To Firm,1200,80-60,"A079,V256,A037,A296,S280,V390,V248,A071,T349,A253,A295,A251,A351,A235,A215",1,2017-07-02 00:05:04.311269
2017-07-01 00:00:00.000000,1,ST,HK,,13:00,Turf,4,A+3,Good To Firm,1200,60-40,"A277,S349,A123,V089,V185,T373,T345,A222,A318,A348,A307,A278,A174,A255",1,2017-07-02 00:06:04.127770
2017-07-01 00:00:00.000000,2,ST,HK,,13:30,Turf,5,A+3,Good To Firm,1200,40-0,"V313,S424,P066,T022,V141,S441,N387,T079,T039,T123,A031,T356,V064,S389",1,2017-07-02 00:06:46.482509
2017-07-01 00:00:00.000000,3,ST,HK,,14:00,AWT,5,,Good,1650,40-0,"V375,T423,P128,T045,V179,T329,T203,S376,V060,S300,S074,V317,T418,S176",1,2017-07-02 00:07:55.091871
2017-07-01 00:00:00.000000,4,ST,HK,,14:30,Turf,3,A+3,Good To Firm,2000,80-60,"T146,V326,A172,S437,V188,A118,A246,A239,A232,V189",1,2017-07-02 00:09:06.922586
2017-07-07 00:00:00.000000,1,S,SG,5598,18:50,Poly,LIM’S RACER 2016 STAKES CLASS 5 ,,GOOD,1000,,"43993,43817,42082,41495,41923,38307,42244,43471,41357,44450,43853,39588",1,2017-07-08 00:07:15.797948
2017-07-09 00:00:00.000000,1,S,SG,5599,12:35,Turf,HELLO STOCKHOLM STAKES OPEN MAIDEN (WEIGHT FOR AGE) ,B (SC),GOOD,1400,,"44656,44437,44659,44396,44526,44395,43930,44059,44496,44812,44400",1,2017-07-10 00:13:57.951465
2017-07-09 00:00:00.000000,8,S,SG,5599,16:15,Turf,HELLO BRISBANE STAKES OPEN BENCHMARK 67 ,B (SC),GOOD,1200,,"44608,44162,43849,43571,42464,43932,43494,43806,44056,41989,43732",1,2017-07-10 00:14:47.455291
2017-07-09 00:00:00.000000,11,S,SG,5599,17:55,Turf,HELLO ST PETERSBERG STAKES CLASS 4 (1) ,B (SC),GOOD,1400,,"43727,44587,44454,44634,43895,43602,43582,44621,44379,44510,44768,43912",1,2017-07-10 00:15:12.889298
2017-07-07 00:00:00.000000,4,S,SG,5598,20:20,Poly,VICTORIA RACING CLUB TROPHY CLASS 3 ,,GOOD,1100,,"44230,43211,42954,42776,43570,43320,44086,44322,43841,44155,41521",1,2017-07-08 00:07:35.489085
2017-07-09 00:00:00.000000,4,S,SG,5599,14:05,Turf,HELLO AUCKLAND STAKES RESTRICTED MAIDEN (2 AND 3 YEAR OLD) (WEIGHT FOR AGE) ,B (SC),GOOD,1200,,"44706,44586,44479,44068,44808,44780,44824,44766,44876,44387,44747,44792",1,2017-07-10 00:14:18.397639
2017-07-07 00:00:00.000000,2,S,SG,5598,19:20,Poly,SUPER ONE 2015 STAKES CLASS 4 ,,GOOD,1000,,"43220,44635,42500,43132,43104,44494,41075,44708,44072,44823",1,2017-07-08 00:07:22.365641
2017-07-07 00:00:00.000000,5,S,SG,5598,20:50,Turf,WAR AFFAIR 2013 STAKES CLASS 5 ,A (SC),GOOD,1600,,"43632,44084,43842,43504,41697,43160,44464,43045,41757,44242,44335,42339,44428",1,2017-07-08 00:07:45.869112
2017-07-09 00:00:00.000000,2,S,SG,5599,13:05,Turf,HELLO OSLO STAKES KRANJI STAKES D (1) (SET WEIGHTS) ,B (SC),GOOD,1200,,"44018,43190,43889,44245,44317,44501,42524,42691,43834,43717,40786,41568",1,2017-07-10 00:14:05.675416
2017-07-09 00:00:00.000000,5,S,SG,5599,14:40,Turf,HELLO NEW YORK STAKES KRANJI STAKES C (SET WEIGHTS) ,B (SC),GOOD,2000,,"44542,44257,43967,44353,43434,43703,43607,44626,44545,41833",1,2017-07-10 00:14:25.719659
2017-07-09 00:00:00.000000,9,S,SG,5599,16:50,Turf,EMIRATES SINGAPORE DERBY (GROUP 1) (4 YEAR OLD) (SET WEIGHTS) (3RD LEG - SINGAPORE 4-YEAR-OLD CHALLENGE) (RIDER ALLOWANCES NOT PERMITTED) ,B (SC),GOOD,2000,,"44003,44116,43657,44168,44434,44144,44493,44351,44290,43746,44539,44721,43642,44111,44518",1,2017-07-10 00:14:55.732323
2017-07-09 00:00:00.000000,10,ST,HK,,17:45,Turf,3,B+2,Good,1400,80-60,"A297,T349,A218,A050,T376,T391,A196,V071,T361,S420,A137,A247,A233,A131,S418",1,2017-07-10 00:05:03.068457
2017-07-09 00:00:00.000000,1,ST,HK,,12:45,Turf,,B+2,Good,1200,,"A207,A308,A301,A271,A200,A283,A220,A198,A325,A019,A070,A020",1,2017-07-10 00:05:54.001749
2017-07-09 00:00:00.000000,2,ST,HK,,13:15,Turf,5,B+2,Good,1400,40-0,"S241,T042,V215,T071,T258,T027,N387,N186,S070,S320,V091,P295,V309,T259",1,2017-07-10 00:06:28.967700
2017-07-09 00:00:00.000000,3,ST,HK,,13:45,Turf,4,B+2,Good,1400,60-40,"T380,A110,A266,A081,T224,V301,V123,A018,A053,S138,T339,T412,V087,T332",1,2017-07-10 00:08:04.615041
2017-07-09 00:00:00.000000,4,ST,HK,,14:30,AWT,4,,Good,1200,60-40,"S367,V255,T381,V226,S204,T073,T359,V182,A281,A068,A270,A185",1,2017-07-10 00:08:57.780829
2017-07-09 00:00:00.000000,5,ST,HK,,15:00,Turf,4,B+2,Good,1000,60-40,"A177,V026,T091,A047,A130,T226,A039,V421,A106,A104,A280,T099,A221,S240,P063",1,2017-07-10 00:09:41.984612
2017-07-09 00:00:00.000000,6,ST,HK,,15:35,AWT,3,,Good,1200,80-60,"V254,V055,A100,A097,S054,A294,T010,S200,V404,V232,A197,V368",1,2017-07-10 00:10:27.152552
2017-07-09 00:00:00.000000,7,ST,HK,,16:05,Turf,4,B+2,Good,1600,60-40,"A152,A189,A030,T092,V403,V089,V312,S244,S245,A140,T256,A029,V416,V216",1,2017-07-10 00:11:12.034650
2017-07-09 00:00:00.000000,8,ST,HK,,16:35,AWT,3,,Good,1200,80-60,"T254,V264,S442,A011,T392,A022,T313,T334,V118,A216,T248,V394",1,2017-07-10 00:12:10.204677
2017-07-09 00:00:00.000000,9,ST,HK,,17:10,Turf,2,B+2,Good,2000,105-80,"V125,A214,A129,T114,V246,A002,V184,T197,P230,T109,T315,V133,T188",1,2017-07-10 00:12:53.103758
2017-07-09 00:00:00.000000,6,S,SG,5599,15:10,Turf,HELLO SRI LANKA STAKES KRANJI STAKES D (2) (SET WEIGHTS) ,B (SC),GOOD,1200,,"44277,43266,44813,43970,44042,44004,41847,44591,44412,43992,43387,44355",1,2017-07-10 00:14:33.131904
2017-07-07 00:00:00.000000,6,S,SG,5598,21:20,Turf,AUSHORSE GOLDEN HORSESHOE (GROUP 2) (2 YEAR OLD) (SET WEIGHTS) (FINAL LEG - SINGAPORE GOLDEN HORSESHOE SERIES) (RIDER ALLOWANCES NOT PERMITTED) ,A (SC),GOOD,1200,,"44710,44740,44691,44640,44622,44849,44697,44831,44753,44796,44722,44573,44763,44793,44675,44795",1,2017-07-08 00:07:53.021788
2017-07-07 00:00:00.000000,7,S,SG,5598,21:55,Poly,PITSTOP 2012 STAKES CLASS 4 ,,GOOD,1200,,"44125,43961,42949,41510,43497,44334,44312,43989,44515,43764,43507",1,2017-07-08 00:08:00.080800
2017-07-16 00:00:00.000000,2,S,SG,5601,13:20,Poly,INITIATION (4 YEAR OLD AND BELOW) (WEIGHT FOR AGE) (HORSES NOT WON A RACE IN 2YRS PRIOR TO NOMINATION DATE & NOT HAD > 8 STARTS IN SIN / MSIA) ,,GOOD,1100,,"44745,44712,44504,44887,44241,44689,44716,44057,44816,44699,44791",1,2017-07-17 00:15:22.969758
2017-07-16 00:00:00.000000,4,S,SG,5601,14:20,Poly,OPEN BENCHMARK 67 ,,GOOD,1800,,"41861,42888,42169,42838,43968,43915,42886,44354,44040",1,2017-07-17 00:15:40.221023
2017-07-14 00:00:00.000000,3,S,SG,5600,19:50,Turf,CLASS 4 (1) ,C (SC),YIELDING,1200,,"44436,44278,42855,43104,44673,44488,43297,44655,43811,43343",1,2017-07-15 00:07:33.476641
2017-07-12 00:00:00.000000,1,HV,HK,,19:15,Turf,4,A,Good To Firm,1000,60-40,"V413,A117,T284,S432,P105,S185,V386,A268,N317,A259,A219,A289",1,2017-07-13 00:05:03.521280
2017-07-14 00:00:00.000000,8,S,SG,5600,22:20,Turf,CLASS 4 (2) ,C (SC),YIELDING,1200,,"44829,43787,44489,42590,44185,43929,44079,44324,41994,44735",1,2017-07-15 00:08:06.978856
2017-07-12 00:00:00.000000,7,HV,HK,,22:15,Turf,3,A,Good To Firm,1800,80-60,"V288,V013,V279,T093,T281,T409,V134,S447,P423,T390,T145,T363",1,2017-07-13 00:05:58.310081
2017-07-16 00:00:00.000000,10,S,SG,5601,17:40,Poly,CLASS 4 ,,GOOD,1100,,"43852,44102,44572,44513,43416,44688,44397,44331,42844,43254,42155,42629",1,2017-07-17 00:16:23.761880
2017-07-16 00:00:00.000000,3,S,SG,5601,13:50,Turf,CLASS 5 (1) ,D (SC),GOOD,1400,,"44300,44306,42877,44304,42411,43818,44166,42623,43645,43268,44252,44038",1,2017-07-17 00:15:33.153090
2017-07-12 00:00:00.000000,8,HV,HK,,22:50,Turf,2,A,Good To Firm,1200,105-80,"A252,V310,V052,T011,T293,V092,T200,S162,V128,T171,T051,T400",1,2017-07-13 00:07:02.754602
2017-07-12 00:00:00.000000,2,HV,HK,,19:45,Turf,5,A,Good To Firm,1650,40-0,"V295,T002,T203,S113,M255,T295,V044,S087,V155,V392,T288,T079",1,2017-07-13 00:08:23.877327
2017-07-16 00:00:00.000000,8,S,SG,5601,16:30,Turf,OPEN BENCHMARK 67 ,D (SC),GOOD,1400,,"44741,44393,44555,41581,43200,43559,43833,43640,44231,44625,43950",1,2017-07-17 00:16:10.693169
2017-07-12 00:00:00.000000,4,HV,HK,,20:45,Turf,4,A,Good To Firm,1200,60-40,"V273,V221,A052,V010,T300,A179,A145,V121,A059,V274,V107,A235",1,2017-07-13 00:07:51.995033
2017-07-14 00:00:00.000000,1,S,SG,5600,18:50,Poly,CLASS 5 (1) ,,GOOD,1200,,"42320,43720,42988,44070,43936,43978,44418,42369,44253",1,2017-07-15 00:07:21.244576
2017-07-14 00:00:00.000000,2,S,SG,5600,19:20,Poly,RESTRICTED MAIDEN (2 AND 3 YEAR OLD) (WEIGHT FOR AGE) ,,GOOD,1200,,"44789,44676,44618,44815,44698,44344,44680,44568,44567,44858,44723",1,2017-07-15 00:07:27.302573
2017-07-16 00:00:00.000000,5,S,SG,5601,14:50,Turf,OPEN MAIDEN (WEIGHT FOR AGE) ,D (SC),GOOD,1600,,"44019,44180,44250,44375,44585,44338,43903,44284,44565,44678,44507,44733",1,2017-07-17 00:15:46.781820
2017-07-16 00:00:00.000000,6,S,SG,5601,15:20,Turf,CLASS 5 (2) ,D (SC),GOOD,1400,,"43082,44026,42596,42556,42628,42404,42749,44223,42196,43076,44054",1,2017-07-17 00:15:55.767742
2017-07-12 00:00:00.000000,3,HV,HK,,20:15,Turf,4,A,Good To Firm,1650,60-40,"T223,T338,V303,T183,A004,V400,T218,S218,V408,S247,S078,V212",1,2017-07-13 00:09:36.181677
2017-07-12 00:00:00.000000,5,HV,HK,,21:15,Turf,3,A,Good To Firm,1000,80-60,"P310,A008,T331,A089,V135,A231,T341,S216,A022,V014,A157,T018,T209",1,2017-07-13 00:10:39.104481
2017-07-12 00:00:00.000000,6,HV,HK,,21:45,Turf,3,A,Good To Firm,1200,80-60,"A071,V126,A305,P429,S399,T024,S280,V053,S397,V293,A007,T405",1,2017-07-13 00:11:17.825563
2017-07-14 00:00:00.000000,4,S,SG,5600,20:20,Poly,MAIDEN ,,GOOD,1200,,"44370,44814,44470,44104,44157,44394,44080,44127,44297,43598",1,2017-07-15 00:07:39.184637
2017-07-16 00:00:00.000000,9,S,SG,5601,17:05,Turf,NOVICE (SET WEIGHTS) ,D (SC),GOOD,1400,,"44587,44653,44646,44610,44600,44642,44558,44261,44510,44183",1,2017-07-17 00:16:16.491568
2017-07-16 00:00:00.000000,7,S,SG,5601,15:55,Poly,CLASS 5 ,,GOOD,1700,,"43084,42762,43799,43812,43317,42669,42908,40596,43381,41981,42809",1,2017-07-17 00:16:03.804177
2017-07-16 00:00:00.000000,1,S,SG,5601,12:50,Poly,CLASS 5 ,,GOOD,1000,,"41495,43113,43515,44095,44023,41841,44001,42025,43619,44446,44060",1,2017-07-17 00:15:15.412583
2017-07-14 00:00:00.000000,5,S,SG,5600,20:50,Poly,CLASS 5 (2) ,,GOOD,1200,,"41979,43896,41177,43909,39682,42892,40969,42488,44081,41573,43299",1,2017-07-15 00:07:47.165336
2017-07-23 00:00:00.000000,7,S,SG,5603,16:00,Poly,KOREA RACING AUTHORITY TROPHY(3 YEAR OLD & UPWARDS)(SET WEIGHTS)(RIDER ALLOWANCES NOT PERMITTED) ,,GOOD,1200,,"44230,42675,42300,41361,44075,43934,43139,44005,44931,43558,43251,44932",1,2017-07-24 00:05:57.719759
2017-07-16 00:00:00.000000,1,ST,HK,,12:30,Turf,5,C,Good,1200,40-0,"V108,T280,T429,V283,S441,T054,V252,P269,T253,A012,T285,P257",1,2017-07-17 00:05:03.022293
2017-07-16 00:00:00.000000,2,ST,HK,,13:00,Turf,5,C,Good,1800,40-0,"V406,V354,S121,S346,V091,T203,V122,P293,S205,P354,T019,V159,S446,V309,S338",1,2017-07-17 00:06:02.509555
2017-07-16 00:00:00.000000,3,ST,HK,,13:30,Turf,4,C,Good,1200,60-40,"P400,A128,A266,V088,T289,V130,V086,A307,T129,T031,V402,V242,V206,V286",1,2017-07-17 00:07:21.875058
2017-07-16 00:00:00.000000,4,ST,HK,,14:00,Turf,4,C,Good To Yielding,1400,60-40,"V243,S106,V001,T202,A005,V157,V171,V207,V022,S138,T373,P272,A023,A348,V076",1,2017-07-17 00:08:08.750173
2017-07-14 00:00:00.000000,6,S,SG,5600,21:20,Poly,CLASS 4 ,,GOOD,1600,,"44727,44517,43821,44058,44291,42914,43923,44641,43935",1,2017-07-15 00:07:53.002129
